# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
6.000000000000000000e+01 1.626728032548569672e+03 -1.810769870486091282e+00 0.000000000000000000e+00 -1.810769870486091282e+00 0.000000000000000000e+00 2.099787865772591022e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.232443454080577342e-03
6.100000000000000000e+01 1.648619874744608296e+03 -2.127532139161989466e+00 0.000000000000000000e+00 -2.127532139161989466e+00 0.000000000000000000e+00 2.206669433828710447e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.273974286732999957e-03
6.200000000000000000e+01 1.670800065512212768e+03 -2.458503577874935786e+00 0.000000000000000000e+00 -2.458503577874935786e+00 0.000000000000000000e+00 2.316230149939505767e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.316185733132852267e-03
6.300000000000000000e+01 1.693226759490009954e+03 -2.803268414469186620e+00 0.000000000000000000e+00 -2.803268414469186620e+00 0.000000000000000000e+00 2.428505168802033154e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.359077271207380540e-03
6.400000000000000000e+01 1.715817481728470284e+03 -3.161153924566446172e+00 0.000000000000000000e+00 -3.161153924566446172e+00 0.000000000000000000e+00 2.543553546649668928e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.402648650096119344e-03
6.500000000000000000e+01 1.738527749320526482e+03 -3.531641509898108211e+00 0.000000000000000000e+00 -3.531641509898108211e+00 0.000000000000000000e+00 2.661423239297157628e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.446899895163046524e-03
6.600000000000000000e+01 1.761405644170412870e+03 -3.914814237117778539e+00 0.000000000000000000e+00 -3.914814237117778539e+00 0.000000000000000000e+00 2.781969225302262649e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.491831307000015573e-03
6.700000000000000000e+01 1.784529813040159752e+03 -4.310901869690940025e+00 0.000000000000000000e+00 -4.310901869690940025e+00 0.000000000000000000e+00 2.905042812275289155e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.537443451005548762e-03
6.800000000000000000e+01 1.807962526724325471e+03 -4.720029198763573852e+00 0.000000000000000000e+00 -4.720029198763573852e+00 0.000000000000000000e+00 3.030492645297874210e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.583737139469847772e-03
6.900000000000000000e+01 1.831693141604093171e+03 -5.141901148467074023e+00 0.000000000000000000e+00 -5.141901148467074023e+00 0.000000000000000000e+00 3.158268131039891902e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.630713407682318891e-03
