# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
5.100000000000000000e+01 1.468126688416176876e+03 1.423358358923894729e+00 0.000000000000000000e+00 1.423358358923894729e+00 0.000000000000000000e+00 5.176527955936683911e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.572808754522168950e-01
5.200000000000000000e+01 1.488101511516735854e+03 1.216798333884536287e+00 0.000000000000000000e+00 1.216798333884536287e+00 0.000000000000000000e+00 5.226837921766881445e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.553327786387629139e-01
5.300000000000000000e+01 1.508168186945664502e+03 9.975338093247857474e-01 0.000000000000000000e+00 9.975338093247857474e-01 0.000000000000000000e+00 5.280902474604318719e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.534380776580115735e-01
5.400000000000000000e+01 1.528340468917815770e+03 7.657559259376046645e-01 0.000000000000000000e+00 7.657559259376046645e-01 0.000000000000000000e+00 5.338677608206129355e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.515944061547762955e-01
5.500000000000000000e+01 1.548661678124655737e+03 5.213932421231503023e-01 0.000000000000000000e+00 5.213932421231503023e-01 0.000000000000000000e+00 5.400136513757709533e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.497995541648584672e-01
5.600000000000000000e+01 1.569271244841040698e+03 2.638260681806239294e-01 0.000000000000000000e+00 2.638260681806239294e-01 0.000000000000000000e+00 5.465202745239349236e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.480514487886167907e-01
5.700000000000000000e+01 1.590217457800581315e+03 -7.195162476975713872e-03 0.000000000000000000e+00 -7.195162476975713872e-03 0.000000000000000000e+00 5.533862101411755052e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.463481298538051367e-01
5.800000000000000000e+01 1.611384703425449061e+03 -2.911478522204408170e-01 0.000000000000000000e+00 -2.911478522204408170e-01 0.000000000000000000e+00 5.606139711571105355e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.446877629285909572e-01
5.900000000000000000e+01 1.632641584935610808e+03 -5.875482958339008910e-01 0.000000000000000000e+00 -5.875482958339008910e-01 0.000000000000000000e+00 5.682050677129761862e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.430686273497051908e-01
6.000000000000000000e+01 1.654038577462874173e+03 -8.968037227595839767e-01 0.000000000000000000e+00 -8.968037227595839767e-01 0.000000000000000000e+00 5.761460424530899793e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.414890916281454414e-01
6.100000000000000000e+01 1.675677212585476809e+03 -1.219588395751559418e+00 0.000000000000000000e+00 -1.219588395751559418e+00 0.000000000000000000e+00 5.844216586245845058e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.399476158552210081e-01
6.200000000000000000e+01 1.697610990985203898e+03 -1.556445588033419369e+00 0.000000000000000000e+00 -1.556445588033419369e+00 0.000000000000000000e+00 5.930199392045254481e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.384427436090260644e-01
6.300000000000000000e+01 1.719797783318248548e+03 -1.906964755263072853e+00 0.000000000000000000e+00 -1.906964755263072853e+00 0.000000000000000000e+00 6.019423052505509242e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.369731001355173672e-01
6.400000000000000000e+01 1.742154842648899603e+03 -2.270478127741140550e+00 0.000000000000000000e+00 -2.270478127741140550e+00 0.000000000000000000e+00 6.111926773995899342e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.355373827506385409e-01
6.500000000000000000e+01 1.764637444072405515e+03 -2.646471800587566037e+00 0.000000000000000000e+00 -2.646471800587566037e+00 0.000000000000000000e+00 6.207739709271329342e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.341343577317912816e-01
6.600000000000000000e+01 1.787293424325887372e+03 -3.035033299497533754e+00 0.000000000000000000e+00 -3.035033299497533754e+00 0.000000000000000000e+00 6.306698972691229255e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.327628532342568279e-01
6.700000000000000000e+01 1.810201203716741475e+03 -3.436396604645723496e+00 0.000000000000000000e+00 -3.436396604645723496e+00 0.000000000000000000e+00 6.408638978519464180e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.314217613798250361e-01
6.800000000000000000e+01 1.833422846405623432e+03 -3.850690509050316290e+00 0.000000000000000000e+00 -3.850690509050316290e+00 0.000000000000000000e+00 6.513392339189819635e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.301100310112375036e-01
6.900000000000000000e+01 1.856947503243908386e+03 -4.277623733144633178e+00 0.000000000000000000e+00 -4.277623733144633178e+00 0.000000000000000000e+00 6.620893252297541665e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.288266652323471262e-01
7.000000000000000000e+01 1.880762817505524708e+03 -4.716985557590226641e+00 0.000000000000000000e+00 -4.716985557590226641e+00 0.000000000000000000e+00 6.731103659522154059e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.275707127673868291e-01
7.100000000000000000e+01 1.904845422856441019e+03 -5.168697561541111263e+00 0.000000000000000000e+00 -5.168697561541111263e+00 0.000000000000000000e+00 6.844004274904923468e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.263412606764800827e-01
7.200000000000000000e+01 1.929231819391771069e+03 -5.633040095673388592e+00 0.000000000000000000e+00 -5.633040095673388592e+00 0.000000000000000000e+00 6.959552746893762354e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.251374458841723936e-01
7.300000000000000000e+01 1.953940059391209616e+03 -6.110165792545190655e+00 0.000000000000000000e+00 -6.110165792545190655e+00 0.000000000000000000e+00 7.077688437563729451e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.239584489745520823e-01
7.400000000000000000e+01 1.978884221883752161e+03 -6.599157463140379321e+00 0.000000000000000000e+00 -6.599157463140379321e+00 0.000000000000000000e+00 7.198291771731764044e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.228034822398803627e-01
7.500000000000000000e+01 2.003970953949708473e+03 -7.098763476372436543e+00 0.000000000000000000e+00 -7.098763476372436543e+00 0.000000000000000000e+00 7.321236339878959276e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.216717964749583270e-01
7.600000000000000000e+01 2.029092060605419647e+03 -7.607902891821261449e+00 0.000000000000000000e+00 -7.607902891821261449e+00 0.000000000000000000e+00 7.446374019438617431e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.205626794716569194e-01
